KeyBucket,KeyStrokes,TotalTime,VOID,Stroke1,Stroke2,Stroke3
d**,dwi,0.59150715800206,,0.067920471003163,0.038456461996248,0
d**,dwi,0.30733371899987,,0.065814581997984,0.045573981995403,0
d**,dwi,0.3226661620065,,0.074033337994479,0.051018754005781,0
d**,dwi,0.26932286300143,,0.070631268994475,0.049262985005043,0
d**,dwi,0.26294754199625,,0.071107964002294,0.056280773002072,0
d**,dwi,0.44548043300165,,0.066951010005141,0.093950536000193,0
d**,dwA,0.62579432400526,,0.068489778001094,0.15236288699816,0
d**,dwi,0.28743634700368,,0.061581517999002,0.049537273000169,0
d**,dwi,0.2327832880037,,0.059581303001323,0.028854043994215,0
d**,dwi,0.26000898900384,,0.068595958997321,0.030644263002614,0
d**,dwi,0.25254718799988,,0.077299525000853,0.035505690997525,0
d**,dwi,0.25558273999923,,0.090252913003496,0.031762324993906,0
d**,dwi,0.31081201300549,,0.061617845996807,0.11308016299881,0
d**,dwi,1.5160458550017,,0.07608906400128,0.052420038999117,0
d**,dwi,0.57423167199886,,0.069309216996771,0.060279119999905,0
d**,dwi,0.27225333000388,,0.070148564998817,0.046604365998064,0
d**,dwi,0.31823512400297,,0.05916727600561,0.052788399996643,0
d**,dwi,0.28767903099651,,0.061088435002603,0.066824585999711,0
d**,dwi,0.29056705699622,,0.07754112699331,0.02194791900547,0
d**,dwi,0.27803488200152,,0.074114851006016,0.051821779998136,0
d**,dwi,0.36619929900189,,0.079912517001503,0.044014637998771,0
d**,dwi,0.45342810099828,,0.10224778299744,0.042112871000427,0
d**,dwi,0.30152961400017,,0.057623685999715,0.064971631996741,0
d**,dwi,0.34966938100115,,0.091531288999249,0.02858677200129,0
d**,dwi,0.32702812999923,,0.080068150004081,0.056494541997381,0
d**,dwi,0.31585809600074,,0.064619479999237,0.057066779001616,0
d**,dwi,0.35503733199585,,0.060156920000736,0.039365715994791,0
d**,dwi,0.2279340870009,,0.052941360998375,0.048773178001284,0
d**,dwi,0.25172037300217,,0.075654265994672,0.053794819999894,0
d**,dwi,0.23784150000574,,0.063690846996906,0.052206497006409,0
d**,dwi,0.30591729900334,,0.070071623995318,0.059818943002028,0
d**,dwi,0.44576715800213,,0.076076697005192,0.071928218996618,0
d**,dwi,0.88981703199534,,0.06958041699545,0.028215876998729,0
d**,dwi,0.26198423800088,,0.062677717993211,0.023336329002632,0
d**,dwi,0.26015105000988,,0.077891291002743,0.03448820199992,0
d**,dwi,0.84213394401013,,0.082147698994959,0.035959453001851,0
