
i,i,0.34210473299936,,0,0,0
i,i,1.4401100060004,,0,0,0
a,a,1.0368477459997,,0,0,0
o,o,0.39944934800042,,0,0,0
i,i,24.351536923999,,0,0,0
i,i,0.98791480799991,,0,0,0
o,o,2.9047829279989,,0,0,0
a,a,0.19034929500049,,0,0,0
a,a,0.12360247300057,,0,0,0
a,a,0.16593215899957,,0,0,0
a,a,0.18506336999963,,0,0,0
a,a,0.10554629299986,,0,0,0
i,i,0.30110734700065,,0,0,0
i,i,0.12846602500031,,0,0,0
o,o,6.7910870619999,,0,0,0
O,O,1.6969138830009,,0,0,0
A,A,0.13943729099992,,0,0,0
o,o,0.22457749900059,,0,0,0
o,o,0.4746658619988,,0,0,0
o,o,1.2541134600015,,0,0,0
i,i,0.18001612300031,,0,0,0
a,a,0.17987546699987,,0,0,0
i,i,0.67601591300081,,0,0,0
a,a,0.44455242799995,,0,0,0
o,o,0.23181890900014,,0,0,0
a,a,0.23768274100075,,0,0,0
o,o,0.266779141999,,0,0,0
i,i,0.099457583999538,,0,0,0
o,o,0.37893291599903,,0,0,0
i,i,0.59595674900083,,0,0,0
o,o,0.58697132599991,,0,0,0
A,A,0.38005092999992,,0,0,0
o,o,1.3250307340004,,0,0,0
o,o,1.976020045,,0,0,0
o,o,1.8484401080004,,0,0,0
a,a,0.27733222999996,,0,0,0
i,i,0.27098598699922,,0,0,0
o,o,2.6856627439993,,0,0,0
ci*,ciw,1.0384577649966,,0.025221167998097,4.6683999244124e-05,0
i,i,0.40388966300088,,0,0,0
a,a,0.16865111999869,,0,0,0
d**,ddA,2.5749666760021,,0.006476438997197,1.967444265003,0
A,A,1.2246729040016,,0,0,0
o,o,0.29858868600058,,0,0,0
A,A,0.118478280001,,0,0,0
a,a,0.23197624099703,,0,0,0
i,i,0.2318807720003,,0,0,0
a,a,1.6710987669976,,0,0,0
o,o,0.68262604499978,,0,0,0
A,A,0.15801512699909,,0,0,0
a,a,0.22793420000016,,0,0,0
o,o,0.19389939400207,,0,0,0
a,a,0.43792359799772,,0,0,0
i,i,0.93249834899689,,0,0,0
i,i,1.0449605649992,,0,0,0
o,o,153.150223598,,0,0,0
i,i,0.45217572099864,,0,0,0
a,a,0.83021559400004,,0,0,0
A,A,0.1462243269998,,0,0,0
O,O,0.33192222100115,,0,0,0
A,A,0.12379029200019,,0,0,0
ci*,ciw,1.203945639998,,0.078089003000059,3.7588000850519e-05,0
A,A,0.30408372500096,,0,0,0
a,a,0.28694424599962,,0,0,0
O,O,0.53629409100176,,0,0,0
a,a,0.32242530700023,,0,0,0
a,a,0.38582875000066,,0,0,0
i,i,0.00015083700054674,,0,0,0
o,o,1.3233621300024,,0,0,0
A,A,0.12536184100099,,0,0,0
A,A,0.15449604300011,,0,0,0
a,a,0.45994449499995,,0,0,0
a,a,0.00053136600035941,,0,0,0
ci*,ciw,0.64156160800121,,0.084866757999407,7.2578000981594e-05,0
i,i,0.31802583600074,,0,0,0
a,a,0.062462501999107,,0,0,0
a,a,0.282034560998,,0,0,0
a,a,0.58839159000127,,0,0,0
ci*,ciw,0.43402426200191,,0.098028307998902,5.0577000365593e-05,0
i,i,0.00014917600128683,,0,0,0
i,i,0.18790645000263,,0,0,0
a,a,0.19547464000061,,0,0,0
i,i,0.19654058399829,,0,0,0
ci*,ciw,0.20650161900267,,0.03597273700143,1.5871999494266e-05,0
