
a,a,2.5039263800008,,0,0,0
a,a,1.0778783939986,,0,0,0
O,O,1.1470645919999,,0,0,0
a,a,0.19331723300093,,0,0,0
O,O,9.8125598570005,,0,0,0
a,a,1.5395436689996,,0,0,0
a,a,0.96998825899936,,0,0,0
O,O,2.0648610449989,,0,0,0
o,o,1.1773998130011,,0,0,0
a,a,0.25444322200019,,0,0,0
a,a,1.3679326820002,,0,0,0
a,a,1.0923311529987,,0,0,0
o,o,3.2654615949996,,0,0,0
i,i,0.19668202999856,,0,0,0
i,i,1.0703085170007,,0,0,0
a,a,1.6442531519988,,0,0,0
a,a,1.2285080340007,,0,0,0
a,a,0.68760989600014,,0,0,0
i,i,1.6386180749996,,0,0,0
i,i,1.9407090229997,,0,0,0
a,a,1.5702818130012,,0,0,0
O,O,0.89690871399944,,0,0,0
O,O,2.05608235,,0,0,0
o,o,2.2140725279987,,0,0,0
a,a,0.59484739099935,,0,0,0
o,o,1.2027813570003,,0,0,0
a,a,1.0028869180005,,0,0,0
O,O,13.999054728001,,0,0,0
o,o,1.610876865001,,0,0,0
o,o,3.4307742310011,,0,0,0
a,a,1.1087700129992,,0,0,0
i,i,4.0964945730011,,0,0,0
i,i,5.3937507930004,,0,0,0
ct*,ct(,2.3736075079996,,0.2373400510005,0.45641348100071,0
a,a,0.46860054600074,,0,0,0
a,a,0.97689153600004,,0,0,0
O,O,2.0935709010009,,0,0,0
d**,ddi,2.6994537700011,,0.01088823399914,2.1531908870002,0
d**,d*a,7.9730149319985,,1.7221887960004,4.4395581799999,0
i,i,0.34322125399922,,0,0,0
a,a,1.5557322780005,,0,0,0
a,a,0.21080523399905,,0,0,0
o,o,2.0872136830003,,0,0,0
a,a,0.51969061500131,,0,0,0
a,a,0.77602297300109,,0,0,0
a,a,2.3641288210001,,0,0,0
a,a,1.0972722269998,,0,0,0
d**,dli,5.2508046540006,,4.7442999857594e-05,3.1518829209999,0
d**,dli,1.3959420320007,,2.9654998797923e-05,1.005909032001,0
i,i,0.71123272800105,,0,0,0
d**,dli,1.9677263330013,,7.8471999586327e-05,1.5214720200001,0
d**,dli,1.1843473589997,,4.5062999561196e-05,0.64307119700061,0
i,i,6.9906580999996,,0,0,0
i,i,0.72649883800113,,0,0,0
d**,dli,2.5858938140009,,6.292400030361e-05,2.2865863909992,0
i,i,0.35450027000115,,0,0,0
d**,dli,1.1207525970003,,4.8530000640312e-05,0.82578781200027,0
i,i,0.18938252800035,,0,0,0
I,I,1.5560602219994,,0,0,0
o,o,2.4949039170006,,0,0,0
a,a,1.5109206790003,,0,0,0
d**,dli,0.9352878819991,,8.6796000687173e-05,0.47553423699901,0
d**,dli,1.406766226999,,8.4966000940767e-05,0.46571387699987,0
i,i,0.22815509700013,,0,0,0
i,i,0.16657651599962,,0,0,0
a,a,0.64960956499999,,0,0,0
d**,dli,0.86972465799954,,4.7992998588597e-05,0.32438121500127,0
d**,dli,0.91596636399845,,7.4756000685738e-05,0.39208763399984,0
i,i,0.3168917210005,,0,0,0
i,i,0.94993262199932,,0,0,0
o,o,5.0456217520004,,0,0,0
i,i,2.1099329049975,,0,0,0
a,a,0.63763261599888,,0,0,0
o,o,0.66998729099942,,0,0,0
a,a,1.2373847390008,,0,0,0
o,o,1.6234842470003,,0,0,0
o,o,3.9353491399997,,0,0,0
a,a,0.63984660200003,,0,0,0
a,a,0.35291205500107,,0,0,0
d**,dli,1.5793849250003,,4.7712001105538e-05,1.245930265999,0
O,O,0.93635327200172,,0,0,0
O,O,1.3495293300002,,0,0,0
i,i,0.21704219299863,,0,0,0
O,O,1.9023006080024,,0,0,0
o,o,0.85285861499869,,0,0,0
i,i,2.4538670389993,,0,0,0
i,i,0.412907361002,,0,0,0
i,i,0.21283451899944,,0,0,0
i,i,0.1009615260009,,0,0,0
a,a,0.98421573000087,,0,0,0
a,a,0.88390771400009,,0,0,0
i,i,3.2582657379971,,0,0,0
i,i,0.28087311099807,,0,0,0
O,O,1.0239929180025,,0,0,0
i,i,0.14169863400093,,0,0,0
i,i,0.53007616299874,,0,0,0
O,O,0.92436386799818,,0,0,0
ct*,ct,,4.1319409549978,,0.0035543970006984,0.20267283299836,0
O,O,2.7584835369998,,0,0,0
ct*,ct,,1.6707034890023,,0.0010839469978237,0.25643917400157,0
I,I,1.5311821610012,,0,0,0
a,a,0.49096487699717,,0,0,0
i,i,0.55577285999971,,0,0,0
d**,dli,2.6190905990006,,6.1583999922732e-05,1.3918712800005,0
i,i,0.38305449000109,,0,0,0
a,a,0.2049684320009,,0,0,0
a,a,0.72868604199903,,0,0,0
a,a,0.64205859799767,,0,0,0
a,a,1.5710695800008,,0,0,0
o,o,1.2252894849989,,0,0,0
a,a,0.666484647998,,0,0,0
i,i,3.1534423049998,,0,0,0
i,i,1.8658715650017,,0,0,0
a,a,2.4218106929984,,0,0,0
a,a,0.22306068799662,,0,0,0
a,a,0.85205627300456,,0,0,0
a,a,0.62411872800294,,0,0,0
i,i,0.65215834400442,,0,0,0
a,a,1.7100869829956,,0,0,0
i,i,1.4600072499961,,0,0,0
i,i,1.3124411989993,,0,0,0
a,a,3.3748062339946,,0,0,0
i,i,0.19422346200008,,0,0,0
a,a,4.1679072010011,,0,0,0
i,i,0.24405685499369,,0,0,0
a,a,0.36356022299879,,0,0,0
a,a,0.49548592099745,,0,0,0
i,i,0.3028837890015,,0,0,0
